model,turn,threshold,weight_family,aggregation,artefact,validity,update_probability,n_rows,weight_sum
gpt-5.5,1,5,raw_bt_abs,lead,M01,valid,0.8393224383163298,60,44.004528036456506
gpt-5.5,1,5,raw_bt_abs,lead,M02,invalid,0.059580210889847565,60,113.14188369096851
gpt-5.5,1,5,raw_bt_abs,lead,M02,valid,0.9503831897320142,60,16.811663183945786
gpt-5.5,1,5,raw_bt_abs,lead,M03,invalid,0.4706946092039474,60,39.2046520641685
gpt-5.5,1,5,raw_bt_abs,lead,M03,valid,1.0,60,20.47931592083308
gpt-5.5,1,5,raw_bt_abs,lead,M04,invalid,0.0,60,113.50182630030216
gpt-5.5,1,5,raw_bt_abs,lead,M04,valid,1.0,60,30.899835114502462
gpt-5.5,1,5,raw_bt_abs,lead,M05,invalid,0.5396374625233996,60,4.914139832382254
gpt-5.5,1,5,raw_bt_abs,lead,M05,valid,1.0,60,14.26353408899988
gpt-5.5,1,5,raw_bt_abs,lead,M06,invalid,1.0,60,15.881182042221797
gpt-5.5,1,5,raw_bt_abs,lead,M06,valid,1.0,60,55.87965505236019
gpt-5.5,1,5,raw_bt_abs,lead,M07,invalid,0.4653550387570748,60,82.7267796482589
gpt-5.5,1,5,raw_bt_abs,lead,M07,valid,1.0,60,75.16081383952344
gpt-5.5,1,5,raw_bt_abs,lead,M08,invalid,0.25482778246961857,60,39.916534644946466
gpt-5.5,1,5,raw_bt_abs,lead,M08,valid,1.0,60,43.24418557205313
gpt-5.5,1,5,raw_bt_abs,lead,S01,invalid,0.5184279008955918,60,34.33836628404416
gpt-5.5,1,5,raw_bt_abs,lead,S01,valid,1.0,60,11.234109793861206
gpt-5.5,1,5,raw_bt_abs,lead,S02,invalid,0.17613678256101248,60,102.19417929079643
gpt-5.5,1,5,raw_bt_abs,lead,S02,valid,1.0,60,41.2160092369718
gpt-5.5,1,5,raw_bt_abs,lead,S03,invalid,0.00709367868863961,60,16.252405818949295
gpt-5.5,1,5,raw_bt_abs,lead,S03,valid,1.0,60,31.59820979465468
gpt-5.5,1,5,raw_bt_abs,lead,S04,invalid,0.015754420326816634,60,91.07020398909607
gpt-5.5,1,5,raw_bt_abs,lead,S04,valid,0.0034797624607224896,60,22.42703241633304
gpt-5.5,1,5,raw_bt_abs,lead,S05,invalid,0.9685065337829925,60,25.58584222523835
gpt-5.5,1,5,raw_bt_abs,lead,S05,valid,1.0,60,77.52890455096605
gpt-5.5,1,5,raw_bt_abs,lead,S06,invalid,0.4649323505285766,60,17.06883359709857
gpt-5.5,1,5,raw_bt_abs,lead,S06,valid,1.0,60,58.356476770137
gpt-5.5,1,5,raw_bt_abs,lead,S07,invalid,0.355024885917469,60,46.853175793009136
gpt-5.5,1,5,raw_bt_abs,lead,S07,valid,0.9248432611266938,60,36.252225584964826
gpt-5.5,1,5,raw_bt_abs,lead,S08,invalid,0.0,60,102.4139885525433
gpt-5.5,1,5,raw_bt_abs,lead,S08,valid,0.6540710270732333,60,17.974386504492788
gpt-5.5,1,5,raw_bt_abs,max,L01,invalid,0.41613734509741335,60,21.08617055385438
gpt-5.5,1,5,raw_bt_abs,max,L01,valid,1.0,60,36.841303295345256
gpt-5.5,1,5,raw_bt_abs,max,L02,invalid,0.0,60,54.1557745717969
gpt-5.5,1,5,raw_bt_abs,max,L02,valid,0.8965602748442663,60,26.591449672093
gpt-5.5,1,5,raw_bt_abs,max,L03,invalid,0.0,60,71.1001884569003
gpt-5.5,1,5,raw_bt_abs,max,L03,valid,1.0,60,41.984477895175715
gpt-5.5,1,5,raw_bt_abs,max,L04,invalid,0.0,60,55.79664363270149
gpt-5.5,1,5,raw_bt_abs,max,L04,valid,1.0,60,53.84253512199662
gpt-5.5,1,5,raw_bt_abs,max,L07,invalid,0.00578555519730725,60,28.48012155684824
gpt-5.5,1,5,raw_bt_abs,max,L07,valid,0.8821646678587552,60,36.8205154889464
gpt-5.5,1,5,raw_bt_abs,max,L08,invalid,0.0,60,22.583007494095515
gpt-5.5,1,5,raw_bt_abs,max,L08,valid,1.0,60,39.770338756412066
gpt-5.5,1,5,raw_bt_abs,max,M01,invalid,0.02042748739683456,60,56.41408121907904
gpt-5.5,1,5,raw_bt_abs,max,M01,valid,0.8393224383163298,60,44.004528036456506
gpt-5.5,1,5,raw_bt_abs,max,M02,invalid,0.059580210889847565,60,113.14188369096851
gpt-5.5,1,5,raw_bt_abs,max,M02,valid,0.9503831897320142,60,16.811663183945786
gpt-5.5,1,5,raw_bt_abs,max,M03,invalid,0.4706946092039474,60,39.2046520641685
gpt-5.5,1,5,raw_bt_abs,max,M03,valid,1.0,60,20.47931592083308
gpt-5.5,1,5,raw_bt_abs,max,M04,invalid,0.0,60,113.50182630030216
gpt-5.5,1,5,raw_bt_abs,max,M04,valid,1.0,60,30.899835114502462
gpt-5.5,1,5,raw_bt_abs,max,M05,invalid,0.5396374625233996,60,4.914139832382254
gpt-5.5,1,5,raw_bt_abs,max,M05,valid,1.0,60,14.26353408899988
gpt-5.5,1,5,raw_bt_abs,max,M06,invalid,1.0,60,15.881182042221797
gpt-5.5,1,5,raw_bt_abs,max,M06,valid,1.0,60,55.87965505236019
gpt-5.5,1,5,raw_bt_abs,max,M07,invalid,0.4653550387570748,60,82.7267796482589
gpt-5.5,1,5,raw_bt_abs,max,M07,valid,1.0,60,75.16081383952344
gpt-5.5,1,5,raw_bt_abs,max,M08,invalid,0.25482778246961857,60,39.916534644946466
gpt-5.5,1,5,raw_bt_abs,max,M08,valid,1.0,60,43.24418557205313
gpt-5.5,1,5,raw_bt_abs,max,S01,invalid,0.5184279008955918,60,34.33836628404416
gpt-5.5,1,5,raw_bt_abs,max,S01,valid,1.0,60,11.234109793861206
gpt-5.5,1,5,raw_bt_abs,max,S02,invalid,0.17613678256101248,60,102.19417929079643
gpt-5.5,1,5,raw_bt_abs,max,S02,valid,1.0,60,41.2160092369718
gpt-5.5,1,5,raw_bt_abs,max,S03,invalid,0.00709367868863961,60,16.252405818949295
gpt-5.5,1,5,raw_bt_abs,max,S03,valid,1.0,60,31.59820979465468
gpt-5.5,1,5,raw_bt_abs,max,S04,invalid,0.015754420326816634,60,91.07020398909607
gpt-5.5,1,5,raw_bt_abs,max,S04,valid,0.0034797624607224896,60,22.42703241633304
gpt-5.5,1,5,raw_bt_abs,max,S05,invalid,0.9685065337829925,60,25.58584222523835
gpt-5.5,1,5,raw_bt_abs,max,S05,valid,1.0,60,77.52890455096605
gpt-5.5,1,5,raw_bt_abs,max,S06,invalid,0.4649323505285766,60,17.06883359709857
gpt-5.5,1,5,raw_bt_abs,max,S06,valid,1.0,60,58.356476770137
gpt-5.5,1,5,raw_bt_abs,max,S07,invalid,0.355024885917469,60,46.853175793009136
gpt-5.5,1,5,raw_bt_abs,max,S07,valid,0.9248432611266938,60,36.252225584964826
gpt-5.5,1,5,raw_bt_abs,max,S08,invalid,0.0,60,102.4139885525433
gpt-5.5,1,5,raw_bt_abs,max,S08,valid,0.6540710270732333,60,17.974386504492788
gpt-5.5,1,5,raw_bt_abs,mean,L01,invalid,0.41613734509741335,60,21.08617055385438
gpt-5.5,1,5,raw_bt_abs,mean,L01,valid,1.0,60,36.841303295345256
gpt-5.5,1,5,raw_bt_abs,mean,L02,invalid,0.0,60,54.1557745717969
gpt-5.5,1,5,raw_bt_abs,mean,L02,valid,0.8965602748442663,60,26.591449672093
gpt-5.5,1,5,raw_bt_abs,mean,L03,invalid,0.0,60,71.1001884569003
gpt-5.5,1,5,raw_bt_abs,mean,L03,valid,1.0,60,41.984477895175715
gpt-5.5,1,5,raw_bt_abs,mean,L04,invalid,0.0,60,55.79664363270149
gpt-5.5,1,5,raw_bt_abs,mean,L04,valid,1.0,60,53.84253512199662
gpt-5.5,1,5,raw_bt_abs,mean,L07,invalid,0.00578555519730725,60,28.48012155684824
gpt-5.5,1,5,raw_bt_abs,mean,L07,valid,0.8821646678587552,60,36.8205154889464
gpt-5.5,1,5,raw_bt_abs,mean,L08,invalid,0.0,60,22.583007494095515
gpt-5.5,1,5,raw_bt_abs,mean,L08,valid,1.0,60,39.770338756412066
gpt-5.5,1,5,raw_bt_abs,mean,M01,invalid,0.02042748739683456,60,56.41408121907904
gpt-5.5,1,5,raw_bt_abs,mean,M01,valid,0.8393224383163298,60,44.004528036456506
gpt-5.5,1,5,raw_bt_abs,mean,M02,invalid,0.059580210889847565,60,113.14188369096851
gpt-5.5,1,5,raw_bt_abs,mean,M02,valid,0.9503831897320142,60,16.811663183945786
gpt-5.5,1,5,raw_bt_abs,mean,M03,invalid,0.4706946092039474,60,39.2046520641685
gpt-5.5,1,5,raw_bt_abs,mean,M03,valid,1.0,60,20.47931592083308
gpt-5.5,1,5,raw_bt_abs,mean,M04,invalid,0.0,60,113.50182630030216
gpt-5.5,1,5,raw_bt_abs,mean,M04,valid,1.0,60,30.899835114502462
gpt-5.5,1,5,raw_bt_abs,mean,M05,invalid,0.5396374625233996,60,4.914139832382254
gpt-5.5,1,5,raw_bt_abs,mean,M05,valid,1.0,60,14.26353408899988
gpt-5.5,1,5,raw_bt_abs,mean,M06,invalid,1.0,60,15.881182042221797
gpt-5.5,1,5,raw_bt_abs,mean,M06,valid,1.0,60,55.87965505236019
gpt-5.5,1,5,raw_bt_abs,mean,M07,invalid,0.4653550387570748,60,82.7267796482589
gpt-5.5,1,5,raw_bt_abs,mean,M07,valid,1.0,60,75.16081383952344
gpt-5.5,1,5,raw_bt_abs,mean,M08,invalid,0.25482778246961857,60,39.916534644946466
gpt-5.5,1,5,raw_bt_abs,mean,M08,valid,1.0,60,43.24418557205313
gpt-5.5,1,5,raw_bt_abs,mean,S01,invalid,0.5184279008955918,60,34.33836628404416
gpt-5.5,1,5,raw_bt_abs,mean,S01,valid,1.0,60,11.234109793861206
gpt-5.5,1,5,raw_bt_abs,mean,S02,invalid,0.17613678256101248,60,102.19417929079643
gpt-5.5,1,5,raw_bt_abs,mean,S02,valid,1.0,60,41.2160092369718
gpt-5.5,1,5,raw_bt_abs,mean,S03,invalid,0.00709367868863961,60,16.252405818949295
gpt-5.5,1,5,raw_bt_abs,mean,S03,valid,1.0,60,31.59820979465468
gpt-5.5,1,5,raw_bt_abs,mean,S04,invalid,0.015754420326816634,60,91.07020398909607
gpt-5.5,1,5,raw_bt_abs,mean,S04,valid,0.0034797624607224896,60,22.42703241633304
gpt-5.5,1,5,raw_bt_abs,mean,S05,invalid,0.9685065337829925,60,25.58584222523835
gpt-5.5,1,5,raw_bt_abs,mean,S05,valid,1.0,60,77.52890455096605
gpt-5.5,1,5,raw_bt_abs,mean,S06,invalid,0.4649323505285766,60,17.06883359709857
gpt-5.5,1,5,raw_bt_abs,mean,S06,valid,1.0,60,58.356476770137
gpt-5.5,1,5,raw_bt_abs,mean,S07,invalid,0.355024885917469,60,46.853175793009136
gpt-5.5,1,5,raw_bt_abs,mean,S07,valid,0.9248432611266938,60,36.252225584964826
gpt-5.5,1,5,raw_bt_abs,mean,S08,invalid,0.0,60,102.4139885525433
gpt-5.5,1,5,raw_bt_abs,mean,S08,valid,0.6540710270732333,60,17.974386504492788
gpt-5.5,1,5,raw_bt_abs,median,L01,invalid,0.41613734509741335,60,21.08617055385438
gpt-5.5,1,5,raw_bt_abs,median,L01,valid,1.0,60,36.841303295345256
gpt-5.5,1,5,raw_bt_abs,median,L02,invalid,0.0,60,54.1557745717969
gpt-5.5,1,5,raw_bt_abs,median,L02,valid,0.8965602748442663,60,26.591449672093
gpt-5.5,1,5,raw_bt_abs,median,L03,invalid,0.0,60,71.1001884569003
gpt-5.5,1,5,raw_bt_abs,median,L03,valid,1.0,60,41.984477895175715
gpt-5.5,1,5,raw_bt_abs,median,L04,invalid,0.0,60,55.79664363270149
gpt-5.5,1,5,raw_bt_abs,median,L04,valid,1.0,60,53.84253512199662
gpt-5.5,1,5,raw_bt_abs,median,L07,invalid,0.00578555519730725,60,28.48012155684824
gpt-5.5,1,5,raw_bt_abs,median,L07,valid,0.8821646678587552,60,36.8205154889464
gpt-5.5,1,5,raw_bt_abs,median,L08,invalid,0.0,60,22.583007494095515
gpt-5.5,1,5,raw_bt_abs,median,L08,valid,1.0,60,39.770338756412066
gpt-5.5,1,5,raw_bt_abs,median,M01,invalid,0.02042748739683456,60,56.41408121907904
gpt-5.5,1,5,raw_bt_abs,median,M01,valid,0.8393224383163298,60,44.004528036456506
gpt-5.5,1,5,raw_bt_abs,median,M02,invalid,0.059580210889847565,60,113.14188369096851
gpt-5.5,1,5,raw_bt_abs,median,M02,valid,0.9503831897320142,60,16.811663183945786
gpt-5.5,1,5,raw_bt_abs,median,M03,invalid,0.4706946092039474,60,39.2046520641685
gpt-5.5,1,5,raw_bt_abs,median,M03,valid,1.0,60,20.47931592083308
gpt-5.5,1,5,raw_bt_abs,median,M04,invalid,0.0,60,113.50182630030216
gpt-5.5,1,5,raw_bt_abs,median,M04,valid,1.0,60,30.899835114502462
gpt-5.5,1,5,raw_bt_abs,median,M05,invalid,0.5396374625233996,60,4.914139832382254
gpt-5.5,1,5,raw_bt_abs,median,M05,valid,1.0,60,14.26353408899988
gpt-5.5,1,5,raw_bt_abs,median,M06,invalid,1.0,60,15.881182042221797
gpt-5.5,1,5,raw_bt_abs,median,M06,valid,1.0,60,55.87965505236019
gpt-5.5,1,5,raw_bt_abs,median,M07,invalid,0.4653550387570748,60,82.7267796482589
gpt-5.5,1,5,raw_bt_abs,median,M07,valid,1.0,60,75.16081383952344
gpt-5.5,1,5,raw_bt_abs,median,M08,invalid,0.25482778246961857,60,39.916534644946466
gpt-5.5,1,5,raw_bt_abs,median,M08,valid,1.0,60,43.24418557205313
gpt-5.5,1,5,raw_bt_abs,median,S01,invalid,0.5184279008955918,60,34.33836628404416
gpt-5.5,1,5,raw_bt_abs,median,S01,valid,1.0,60,11.234109793861206
gpt-5.5,1,5,raw_bt_abs,median,S02,invalid,0.17613678256101248,60,102.19417929079643
gpt-5.5,1,5,raw_bt_abs,median,S02,valid,1.0,60,41.2160092369718
gpt-5.5,1,5,raw_bt_abs,median,S03,invalid,0.00709367868863961,60,16.252405818949295
gpt-5.5,1,5,raw_bt_abs,median,S03,valid,1.0,60,31.59820979465468
gpt-5.5,1,5,raw_bt_abs,median,S04,invalid,0.015754420326816634,60,91.07020398909607
gpt-5.5,1,5,raw_bt_abs,median,S04,valid,0.0034797624607224896,60,22.42703241633304
gpt-5.5,1,5,raw_bt_abs,median,S05,invalid,0.9685065337829925,60,25.58584222523835
gpt-5.5,1,5,raw_bt_abs,median,S05,valid,1.0,60,77.52890455096605
gpt-5.5,1,5,raw_bt_abs,median,S06,invalid,0.4649323505285766,60,17.06883359709857
gpt-5.5,1,5,raw_bt_abs,median,S06,valid,1.0,60,58.356476770137
gpt-5.5,1,5,raw_bt_abs,median,S07,invalid,0.355024885917469,60,46.853175793009136
gpt-5.5,1,5,raw_bt_abs,median,S07,valid,0.9248432611266938,60,36.252225584964826
gpt-5.5,1,5,raw_bt_abs,median,S08,invalid,0.0,60,102.4139885525433
gpt-5.5,1,5,raw_bt_abs,median,S08,valid,0.6540710270732333,60,17.974386504492788
gpt-5.5,1,5,raw_bt_abs,min,L01,invalid,0.41613734509741335,60,21.08617055385438
gpt-5.5,1,5,raw_bt_abs,min,L01,valid,1.0,60,36.841303295345256
gpt-5.5,1,5,raw_bt_abs,min,L02,invalid,0.0,60,54.1557745717969
gpt-5.5,1,5,raw_bt_abs,min,L02,valid,0.8965602748442663,60,26.591449672093
gpt-5.5,1,5,raw_bt_abs,min,L03,invalid,0.0,60,71.1001884569003
gpt-5.5,1,5,raw_bt_abs,min,L03,valid,1.0,60,41.984477895175715
gpt-5.5,1,5,raw_bt_abs,min,L04,invalid,0.0,60,55.79664363270149
gpt-5.5,1,5,raw_bt_abs,min,L04,valid,1.0,60,53.84253512199662
gpt-5.5,1,5,raw_bt_abs,min,L07,invalid,0.00578555519730725,60,28.48012155684824
gpt-5.5,1,5,raw_bt_abs,min,L07,valid,0.8821646678587552,60,36.8205154889464
gpt-5.5,1,5,raw_bt_abs,min,L08,invalid,0.0,60,22.583007494095515
gpt-5.5,1,5,raw_bt_abs,min,L08,valid,1.0,60,39.770338756412066
gpt-5.5,1,5,raw_bt_abs,min,M01,invalid,0.02042748739683456,60,56.41408121907904
gpt-5.5,1,5,raw_bt_abs,min,M01,valid,0.8393224383163298,60,44.004528036456506
gpt-5.5,1,5,raw_bt_abs,min,M02,invalid,0.059580210889847565,60,113.14188369096851
gpt-5.5,1,5,raw_bt_abs,min,M02,valid,0.9503831897320142,60,16.811663183945786
gpt-5.5,1,5,raw_bt_abs,min,M03,invalid,0.4706946092039474,60,39.2046520641685
gpt-5.5,1,5,raw_bt_abs,min,M03,valid,1.0,60,20.47931592083308
gpt-5.5,1,5,raw_bt_abs,min,M04,invalid,0.0,60,113.50182630030216
gpt-5.5,1,5,raw_bt_abs,min,M04,valid,1.0,60,30.899835114502462
gpt-5.5,1,5,raw_bt_abs,min,M05,invalid,0.5396374625233996,60,4.914139832382254
gpt-5.5,1,5,raw_bt_abs,min,M05,valid,1.0,60,14.26353408899988
gpt-5.5,1,5,raw_bt_abs,min,M06,invalid,1.0,60,15.881182042221797
gpt-5.5,1,5,raw_bt_abs,min,M06,valid,1.0,60,55.87965505236019
gpt-5.5,1,5,raw_bt_abs,min,M07,invalid,0.4653550387570748,60,82.7267796482589
gpt-5.5,1,5,raw_bt_abs,min,M07,valid,1.0,60,75.16081383952344
gpt-5.5,1,5,raw_bt_abs,min,M08,invalid,0.25482778246961857,60,39.916534644946466
gpt-5.5,1,5,raw_bt_abs,min,M08,valid,1.0,60,43.24418557205313
gpt-5.5,1,5,raw_bt_abs,min,S01,invalid,0.5184279008955918,60,34.33836628404416
gpt-5.5,1,5,raw_bt_abs,min,S01,valid,1.0,60,11.234109793861206
gpt-5.5,1,5,raw_bt_abs,min,S02,invalid,0.17613678256101248,60,102.19417929079643
gpt-5.5,1,5,raw_bt_abs,min,S02,valid,1.0,60,41.2160092369718
gpt-5.5,1,5,raw_bt_abs,min,S03,invalid,0.00709367868863961,60,16.252405818949295
gpt-5.5,1,5,raw_bt_abs,min,S03,valid,1.0,60,31.59820979465468
gpt-5.5,1,5,raw_bt_abs,min,S04,invalid,0.015754420326816634,60,91.07020398909607
gpt-5.5,1,5,raw_bt_abs,min,S04,valid,0.0034797624607224896,60,22.42703241633304
gpt-5.5,1,5,raw_bt_abs,min,S05,invalid,0.9685065337829925,60,25.58584222523835
gpt-5.5,1,5,raw_bt_abs,min,S05,valid,1.0,60,77.52890455096605
gpt-5.5,1,5,raw_bt_abs,min,S06,invalid,0.4649323505285766,60,17.06883359709857
gpt-5.5,1,5,raw_bt_abs,min,S06,valid,1.0,60,58.356476770137
gpt-5.5,1,5,raw_bt_abs,min,S07,invalid,0.355024885917469,60,46.853175793009136
gpt-5.5,1,5,raw_bt_abs,min,S07,valid,0.9248432611266938,60,36.252225584964826
gpt-5.5,1,5,raw_bt_abs,min,S08,invalid,0.0,60,102.4139885525433
gpt-5.5,1,5,raw_bt_abs,min,S08,valid,0.6540710270732333,60,17.974386504492788
gpt-5.5,1,5,raw_bt_abs,sum,L01,invalid,0.41613734509741335,60,21.08617055385438
gpt-5.5,1,5,raw_bt_abs,sum,L01,valid,1.0,60,36.841303295345256
gpt-5.5,1,5,raw_bt_abs,sum,L02,invalid,0.0,60,54.1557745717969
gpt-5.5,1,5,raw_bt_abs,sum,L02,valid,0.8965602748442663,60,26.591449672093
gpt-5.5,1,5,raw_bt_abs,sum,L03,invalid,0.0,60,71.1001884569003
gpt-5.5,1,5,raw_bt_abs,sum,L03,valid,1.0,60,41.984477895175715
gpt-5.5,1,5,raw_bt_abs,sum,L04,invalid,0.0,60,55.79664363270149
gpt-5.5,1,5,raw_bt_abs,sum,L04,valid,1.0,60,53.84253512199662
gpt-5.5,1,5,raw_bt_abs,sum,L07,invalid,0.00578555519730725,60,28.48012155684824
gpt-5.5,1,5,raw_bt_abs,sum,L07,valid,0.8821646678587552,60,36.8205154889464
gpt-5.5,1,5,raw_bt_abs,sum,L08,invalid,0.0,60,22.583007494095515
gpt-5.5,1,5,raw_bt_abs,sum,L08,valid,1.0,60,39.770338756412066
gpt-5.5,1,5,raw_bt_abs,sum,M01,invalid,0.02042748739683456,60,56.41408121907904
gpt-5.5,1,5,raw_bt_abs,sum,M01,valid,0.8393224383163298,60,44.004528036456506
gpt-5.5,1,5,raw_bt_abs,sum,M02,invalid,0.059580210889847565,60,113.14188369096851
gpt-5.5,1,5,raw_bt_abs,sum,M02,valid,0.9503831897320142,60,16.811663183945786
gpt-5.5,1,5,raw_bt_abs,sum,M03,invalid,0.4706946092039474,60,39.2046520641685
gpt-5.5,1,5,raw_bt_abs,sum,M03,valid,1.0,60,20.47931592083308
gpt-5.5,1,5,raw_bt_abs,sum,M04,invalid,0.0,60,113.50182630030216
gpt-5.5,1,5,raw_bt_abs,sum,M04,valid,1.0,60,30.899835114502462
gpt-5.5,1,5,raw_bt_abs,sum,M05,invalid,0.5396374625233996,60,4.914139832382254
gpt-5.5,1,5,raw_bt_abs,sum,M05,valid,1.0,60,14.26353408899988
gpt-5.5,1,5,raw_bt_abs,sum,M06,invalid,1.0,60,15.881182042221797
gpt-5.5,1,5,raw_bt_abs,sum,M06,valid,1.0,60,55.87965505236019
gpt-5.5,1,5,raw_bt_abs,sum,M07,invalid,0.4653550387570748,60,82.7267796482589
gpt-5.5,1,5,raw_bt_abs,sum,M07,valid,1.0,60,75.16081383952344
gpt-5.5,1,5,raw_bt_abs,sum,M08,invalid,0.25482778246961857,60,39.916534644946466
gpt-5.5,1,5,raw_bt_abs,sum,M08,valid,1.0,60,43.24418557205313
gpt-5.5,1,5,raw_bt_abs,sum,S01,invalid,0.5184279008955918,60,34.33836628404416
gpt-5.5,1,5,raw_bt_abs,sum,S01,valid,1.0,60,11.234109793861206
gpt-5.5,1,5,raw_bt_abs,sum,S02,invalid,0.17613678256101248,60,102.19417929079643
gpt-5.5,1,5,raw_bt_abs,sum,S02,valid,1.0,60,41.2160092369718
gpt-5.5,1,5,raw_bt_abs,sum,S03,invalid,0.00709367868863961,60,16.252405818949295
gpt-5.5,1,5,raw_bt_abs,sum,S03,valid,1.0,60,31.59820979465468
gpt-5.5,1,5,raw_bt_abs,sum,S04,invalid,0.015754420326816634,60,91.07020398909607
gpt-5.5,1,5,raw_bt_abs,sum,S04,valid,0.0034797624607224896,60,22.42703241633304
gpt-5.5,1,5,raw_bt_abs,sum,S05,invalid,0.9685065337829925,60,25.58584222523835
gpt-5.5,1,5,raw_bt_abs,sum,S05,valid,1.0,60,77.52890455096605
gpt-5.5,1,5,raw_bt_abs,sum,S06,invalid,0.4649323505285766,60,17.06883359709857
gpt-5.5,1,5,raw_bt_abs,sum,S06,valid,1.0,60,58.356476770137
gpt-5.5,1,5,raw_bt_abs,sum,S07,invalid,0.355024885917469,60,46.853175793009136
gpt-5.5,1,5,raw_bt_abs,sum,S07,valid,0.9248432611266938,60,36.252225584964826
gpt-5.5,1,5,raw_bt_abs,sum,S08,invalid,0.0,60,102.4139885525433
gpt-5.5,1,5,raw_bt_abs,sum,S08,valid,0.6540710270732333,60,17.974386504492788
gpt-5.5,2,5,ads_hinged,lead,L01,invalid,0.425,60,15.870807298884715
gpt-5.5,2,5,ads_hinged,lead,L01,valid,1.0,60,44.00477363837894
gpt-5.5,2,5,ads_hinged,lead,L02,invalid,0.0,60,46.99230422876321
gpt-5.5,2,5,ads_hinged,lead,L02,valid,1.0,60,33.754920015126686
gpt-5.5,2,5,ads_hinged,lead,L03,invalid,0.0,60,63.93671811386662
gpt-5.5,2,5,ads_hinged,lead,L03,valid,1.0,60,49.147948238209395
gpt-5.5,2,5,ads_hinged,lead,L04,invalid,0.0,60,48.63317328966781
gpt-5.5,2,5,ads_hinged,lead,L04,valid,1.0,60,61.006005465030306
gpt-5.5,2,5,ads_hinged,lead,L07,invalid,0.0,60,23.895320571928135
gpt-5.5,2,5,ads_hinged,lead,L07,valid,1.0,60,43.983985831980085
gpt-5.5,2,5,ads_hinged,lead,L08,invalid,0.0,60,15.697020385229079
gpt-5.5,2,5,ads_hinged,lead,L08,valid,1.0,60,46.93380909944575
gpt-5.5,2,5,ads_hinged,lead,M01,invalid,0.0209744964041711,60,49.25061087604536
gpt-5.5,2,5,ads_hinged,lead,M01,valid,1.0,60,51.1679983794902
gpt-5.5,2,5,ads_hinged,lead,M02,invalid,0.059101211306906064,60,105.97841334793482
gpt-5.5,2,5,ads_hinged,lead,M02,valid,1.0,60,23.975133526979473
gpt-5.5,2,5,ads_hinged,lead,M03,invalid,0.3190674563338978,60,32.04118172113481
gpt-5.5,2,5,ads_hinged,lead,M03,valid,1.0,60,27.64278626386677
gpt-5.5,2,5,ads_hinged,lead,M04,invalid,0.0,60,106.33835595726846
gpt-5.5,2,5,ads_hinged,lead,M04,valid,1.0,60,38.063305457536146
gpt-5.5,2,5,ads_hinged,lead,M05,invalid,0.6,60,1.0431666357172142
gpt-5.5,2,5,ads_hinged,lead,M05,valid,1.0,60,21.427004432033566
gpt-5.5,2,5,ads_hinged,lead,M06,invalid,1.0,60,7.850764033359492
gpt-5.5,2,5,ads_hinged,lead,M06,valid,1.0,60,63.043125395393886
gpt-5.5,2,5,ads_hinged,lead,M07,invalid,0.4807690986430785,60,75.5633093052252
gpt-5.5,2,5,ads_hinged,lead,M07,valid,1.0,60,82.32428418255712
gpt-5.5,2,5,ads_hinged,lead,M08,invalid,0.5608211378373545,60,32.75306430191278
gpt-5.5,2,5,ads_hinged,lead,M08,valid,1.0,60,50.40765591508681
gpt-5.5,2,5,ads_hinged,lead,S01,invalid,0.5121318364039044,60,27.174895941010476
gpt-5.5,2,5,ads_hinged,lead,S01,valid,1.0,60,0.568437183311688
gpt-5.5,2,5,ads_hinged,lead,S02,invalid,0.0638524735856944,60,95.03070894776275
gpt-5.5,2,5,ads_hinged,lead,S02,valid,1.0,60,48.37947958000549
gpt-5.5,2,5,ads_hinged,lead,S03,invalid,0.0,60,13.557144118479393
gpt-5.5,2,5,ads_hinged,lead,S03,valid,1.0,60,38.76168013768836
gpt-5.5,2,5,ads_hinged,lead,S04,invalid,0.0,60,83.90673364606239
gpt-5.5,2,5,ads_hinged,lead,S04,valid,0.39604873874450003,60,23.347243118745762
gpt-5.5,2,5,ads_hinged,lead,S05,invalid,1.0,60,18.42237188220466
gpt-5.5,2,5,ads_hinged,lead,S05,valid,1.0,60,84.69237489399973
gpt-5.5,2,5,ads_hinged,lead,S06,invalid,0.39505796859695147,60,9.905363254064882
gpt-5.5,2,5,ads_hinged,lead,S06,valid,1.0,60,65.51994711317069
gpt-5.5,2,5,ads_hinged,lead,S07,invalid,0.07178798522988336,60,39.689705449975456
gpt-5.5,2,5,ads_hinged,lead,S07,valid,1.0,60,43.41569592799851
gpt-5.5,2,5,ads_hinged,lead,S08,invalid,0.0,60,95.25051820950962
gpt-5.5,2,5,ads_hinged,lead,S08,valid,0.9684679251884004,60,25.137856847526475
gpt-5.5,2,5,ads_hinged,max,L01,invalid,0.37324548771917687,60,22.53543986643388
gpt-5.5,2,5,ads_hinged,max,L01,valid,1.0,60,50.92410451918825
gpt-5.5,2,5,ads_hinged,max,L02,invalid,0.0,60,56.779014456891886
gpt-5.5,2,5,ads_hinged,max,L02,valid,1.0,60,39.784466578047066
gpt-5.5,2,5,ads_hinged,max,L03,invalid,0.0,60,111.67501408937366
gpt-5.5,2,5,ads_hinged,max,L03,valid,1.0,60,62.59155983174957
gpt-5.5,2,5,ads_hinged,max,L04,invalid,0.0,60,75.88903129346215
gpt-5.5,2,5,ads_hinged,max,L04,valid,1.0,60,66.0056615754031
